"referencing_id","esquema_ref","entidade_ref","referenced_id","referenced_class_desc","servidor_ref","banco_ref"
"1146539218","dbo","IV_Q_ACOMPAN_COMPRA_JDE","402868552","OBJECT_OR_COLUMN","",""
"1146539218","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1147203187","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1147203187","dbo","GE_PESSOAVERSAO","322100188","OBJECT_OR_COLUMN","",""
"1147203187","dbo","OUT_PESSOA","23111273","OBJECT_OR_COLUMN","",""
"1150119338","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1151499331","dbo","GE_EMAIL","441820686","OBJECT_OR_COLUMN","",""
"1161159282","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"1161159282","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"1161211337","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1161211337","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1161211337","dbo","IV_Q_AFERICAO_MAQ_2_WEB","1113211166","OBJECT_OR_COLUMN","",""
"1161211337","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1162591330","dbo","GE_EMPRESA","1301579675","OBJECT_OR_COLUMN","",""
"1162591330","dbo","GE_USUARIO","914102297","OBJECT_OR_COLUMN","",""
"1162591330","dbo","IVS_CARTEIRA","1755153298","OBJECT_OR_COLUMN","",""
"1162591330","dbo","IVS_DEPTO","1787153412","OBJECT_OR_COLUMN","",""
"1162591330","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"1163307354","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"1163307354","dbo","IV_PROCESSO","1710629137","OBJECT_OR_COLUMN","",""
"1163307354","dbo","IV_Q$ACOMPANH_VENDA_JDE","98255555","OBJECT_OR_COLUMN","",""
"1166783364","dbo","GE_Pessoa","1957582012","OBJECT_OR_COLUMN","",""
"1166783364","dbo","IV_Formulario","942626401","OBJECT_OR_COLUMN","",""
"1166783364","dbo","IV_Q_GESTAO_CREDITO_IMP","670781597","OBJECT_OR_COLUMN","",""
"1166783364","dbo","IV_Questionario","379148396","OBJECT_OR_COLUMN","",""
"1167499388","dbo","GE_EMAIL","441820686","OBJECT_OR_COLUMN","",""
"1167499388","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1169595405","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1169595405","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1169595405","dbo","IV_Q_DEVOLUCAO_PUK","1121595234","OBJECT_OR_COLUMN","",""
"1169595405","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1180583294","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1180583294","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1180583294","dbo","IV_Q_PESQ_SATISFACAO_PECA","","OBJECT_OR_COLUMN","",""
"1180583294","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1183395335","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"1183395335","dbo","IVS_DEPTORES","857106144","OBJECT_OR_COLUMN","",""
"1183395335","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"1183499445","dbo","GE_PESSOAFONE","1992446222","OBJECT_OR_COLUMN","",""
"1185595462","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1185595462","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1185595462","dbo","IV_Q_VENDA_SEMINOVO","629069477","OBJECT_OR_COLUMN","",""
"1185595462","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1191831458","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1191831458","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1191831458","dbo","IV_Q_VENDA_PERDIDA_SEGURO","1111831173","OBJECT_OR_COLUMN","",""
"1191831458","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1192495427","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1192495427","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1192495427","dbo","IV_Q_VENDA_PERDIDA_MANITO","1144495256","OBJECT_OR_COLUMN","",""
"1192495427","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1192547482","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1192547482","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1192547482","dbo","IV_Q_VENDA_DIRETA","1144547311","OBJECT_OR_COLUMN","",""
"1192547482","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1195307468","dbo","GE_LgTb","1605580758","OBJECT_OR_COLUMN","",""
"1195307468","dbo","IV_AGENDA","1746105261","OBJECT_OR_COLUMN","",""
"1195307468","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"1195307468","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"1195307468","dbo","IV_PROCESSO","1710629137","OBJECT_OR_COLUMN","",""
"1195307468","dbo","IV_Q$ACOMP_VEND_MAQUINAS","1211307525","OBJECT_OR_COLUMN","",""
"1195307468","dbo","IV_Q$ACOMPANH_VENDA_JDE","98255555","OBJECT_OR_COLUMN","",""
"1195307468","dbo","IV_Q$GESTAO_CREDITO","1207831515","OBJECT_OR_COLUMN","",""
"1195307468","dbo","IV_Q$GESTAO_CREDITO_AMS","1230783592","OBJECT_OR_COLUMN","",""
"1195307468","dbo","IV_Q$GESTAO_CREDITO_IMP","1166783364","OBJECT_OR_COLUMN","",""
"1195307468","dbo","IV_Q$GESTAO_PRODUTO___AMS","55827411","OBJECT_OR_COLUMN","",""
"1195307468","dbo","IV_Q$GESTAO_PRODUTO_IMPL","39827354","OBJECT_OR_COLUMN","",""
"1195307468","dbo","IV_RESULTADO","603149194","OBJECT_OR_COLUMN","",""
"1195919382","dbo","f_s_dado","1376059988","OBJECT_OR_COLUMN","",""
"1195919382","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1195919382","dbo","gep_import","1319011780","OBJECT_OR_COLUMN","",""
"1195919382","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"1195919382","dbo","IV_RESULTADO","603149194","OBJECT_OR_COLUMN","",""
"1199499502","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1199499502","dbo","GE_PESSOAFONE","1992446222","OBJECT_OR_COLUMN","",""
"1202871402","dbo","IV_FICHANEGVEIC","846626059","OBJECT_OR_COLUMN","",""
"1202871402","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"1202871402","dbo","IV_PROCESSO","1710629137","OBJECT_OR_COLUMN","",""
"1207831515","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1207831515","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1207831515","dbo","IV_Q_GESTAO_CREDITO","1586260856","OBJECT_OR_COLUMN","",""
"1207831515","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1210591501","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1211307525","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1211307525","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1211307525","dbo","IV_Q_ACOMP_VEND_MAQUINAS","1330259944","OBJECT_OR_COLUMN","",""
"1211307525","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1211919439","dbo","GE_EMPRESA","1301579675","OBJECT_OR_COLUMN","",""
"1215499559","dbo","GE_PESSOAEND","2085582468","OBJECT_OR_COLUMN","",""
"1217543521","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1227919496","dbo","GE_USUARIO","914102297","OBJECT_OR_COLUMN","",""
"1230783592","dbo","GE_Pessoa","1957582012","OBJECT_OR_COLUMN","",""
"1230783592","dbo","IV_Formulario","942626401","OBJECT_OR_COLUMN","",""
"1230783592","dbo","IV_Q_GESTAO_CREDITO_AMS","1182783421","OBJECT_OR_COLUMN","",""
"1230783592","dbo","IV_Questionario","379148396","OBJECT_OR_COLUMN","",""
"1231499616","dbo","fva_StrMaskLGPD","127495683","OBJECT_OR_COLUMN","",""
"1231499616","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1231499616","dbo","GE_PESSOAEND","2085582468","OBJECT_OR_COLUMN","",""
"1234975626","dbo","GE_Empresa","1301579675","OBJECT_OR_COLUMN","",""
"1234975626","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1234975626","dbo","GE_Usuario","914102297","OBJECT_OR_COLUMN","",""
"1234975626","dbo","IVS_CARTEIRA","1755153298","OBJECT_OR_COLUMN","",""
"1234975626","dbo","IVS_DEPTO","1787153412","OBJECT_OR_COLUMN","",""
"1234975626","dbo","IVS_DEPTOPOT","1367832085","OBJECT_OR_COLUMN","",""
"1234975626","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"1240547653","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1240547653","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1240547653","dbo","IV_Q_VENDA","336876417","OBJECT_OR_COLUMN","",""
"1240547653","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1242591615","dbo","GE_EMPRESA","1301579675","OBJECT_OR_COLUMN","",""
"1242591615","dbo","GE_USUARIO","914102297","OBJECT_OR_COLUMN","",""
"1242591615","dbo","IVS_CARTEIRA","1755153298","OBJECT_OR_COLUMN","",""
"1242591615","dbo","IVS_DEPTO","1787153412","OBJECT_OR_COLUMN","",""
"1242591615","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"1243919553","dbo","IVS_DEPTO","1787153412","OBJECT_OR_COLUMN","",""
"1246067625","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"1246067625","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"1246783649","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1246783649","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1246783649","dbo","IV_Q_CONT_COMISSAO_22","2066262566","OBJECT_OR_COLUMN","",""
"1246783649","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1247499673","dbo","IV_CODPROCESSO","430624577","OBJECT_OR_COLUMN","",""
"1247499673","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"1247499673","dbo","IV_PROCESSO","1710629137","OBJECT_OR_COLUMN","",""
"1248879666","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1248879666","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1248879666","dbo","IV_Q_VENDA","336876417","OBJECT_OR_COLUMN","",""
"1248879666","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1249543635","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1249543635","dbo","IVS_Carteira","1755153298","OBJECT_OR_COLUMN","",""
"1249543635","dbo","IVS_Depto","1787153412","OBJECT_OR_COLUMN","",""
"1249543635","dbo","IVS_Depto","","OBJECT_OR_COLUMN","","CRM_RESTORE"
"1249543635","dbo","IVS_Pes","152491722","OBJECT_OR_COLUMN","",""
"1249543635","dbo","IVS_Pes","","OBJECT_OR_COLUMN","","CRM_setembro"
"1258591672","dbo","GE_EMPRESA","1301579675","OBJECT_OR_COLUMN","",""
"1258591672","dbo","GE_USUARIO","914102297","OBJECT_OR_COLUMN","",""
"1258591672","dbo","IVS_CARTEIRA","1755153298","OBJECT_OR_COLUMN","",""
"1258591672","dbo","IVS_DEPTO","1787153412","OBJECT_OR_COLUMN","",""
"1258591672","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"1258643727","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1258643727","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1258643727","dbo","IV_Q_COM_INTERESSE_FUTURO","1210643556","OBJECT_OR_COLUMN","",""
"1258643727","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1260023720","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1264879723","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1264879723","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1264879723","dbo","IV_Q_ADM_FINANCEIRO","464876873","OBJECT_OR_COLUMN","",""
"1264879723","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1274591729","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"1274591729","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"1275307753","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1275307753","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1275307753","dbo","IV_Q_VENDA_PERDIDA_PROD","46779374","OBJECT_OR_COLUMN","",""
"1275307753","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1276687746","dbo","GE_Pessoa","1957582012","OBJECT_OR_COLUMN","",""
"1276687746","dbo","IV_Formulario","942626401","OBJECT_OR_COLUMN","",""
"1276687746","dbo","IV_Q_DEMO_MAQUINAS","1228687575","OBJECT_OR_COLUMN","",""
"1276687746","dbo","IV_Questionario","379148396","OBJECT_OR_COLUMN","",""
"1279499787","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1279499787","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1279499787","dbo","IV_Q_VISITA_DSI","466972890","OBJECT_OR_COLUMN","",""
"1279499787","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1280163756","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1288495769","dbo","GE_Pessoa","1957582012","OBJECT_OR_COLUMN","",""
"1288495769","dbo","IV_Formulario","942626401","OBJECT_OR_COLUMN","",""
"1288495769","dbo","IV_Q_COMISSAO","767393853","OBJECT_OR_COLUMN","",""
"1288495769","dbo","IV_Questionario","379148396","OBJECT_OR_COLUMN","",""
"1289107683","dbo","EXT_NFS","463444825","OBJECT_OR_COLUMN","",""
"1289107683","dbo","EXT_NFSITEM","527445053","OBJECT_OR_COLUMN","",""
"1289107683","dbo","fva_UnFormatCGCCPF","1273107626","OBJECT_OR_COLUMN","",""
"1289211793","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1289211793","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1289211793","dbo","IV_Q_AFERICAO_MAQ_3_WEB","1241211622","OBJECT_OR_COLUMN","",""
"1289211793","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1290643841","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1290643841","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1290643841","dbo","IV_Q_PEDIDO_SAM","849594265","OBJECT_OR_COLUMN","",""
"1290643841","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1291307810","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"1291307810","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"1291307810","dbo","IV_PROCESSO","1710629137","OBJECT_OR_COLUMN","",""
"1291307810","dbo","iv_q$venda_perdida","2142786841","OBJECT_OR_COLUMN","",""
"1291307810","dbo","iv_q$venda_perdida_prod","1275307753","OBJECT_OR_COLUMN","",""
"1291307810","dbo","IV_RESULTADO","603149194","OBJECT_OR_COLUMN","",""
"1291919724","dbo","GE_MEMBRO","1669580986","OBJECT_OR_COLUMN","",""
"1291919724","dbo","GE_USUARIO","914102297","OBJECT_OR_COLUMN","",""
"1294067796","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1294783820","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"1294783820","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"1301735840","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1301735840","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1301735840","dbo","IV_Q_ACOMPANHA_COMPRA_IMP","1087394993","OBJECT_OR_COLUMN","",""
"1301735840","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1305211850","dbo","IV_CLIENTEATRIB","110623437","OBJECT_OR_COLUMN","",""
"1306591843","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1306643898","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1306643898","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1306643898","dbo","IV_Q_PEDIDO_KAM","1265595747","OBJECT_OR_COLUMN","",""
"1306643898","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1307203757","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1307203757","dbo","IV_ACAO","1458104235","OBJECT_OR_COLUMN","",""
"1307203757","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"1307203757","dbo","IV_RESULTADO","603149194","OBJECT_OR_COLUMN","",""
"1308023891","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1321211907","dbo","GE_Pessoa","1957582012","OBJECT_OR_COLUMN","",""
"1321211907","dbo","IV_Formulario","942626401","OBJECT_OR_COLUMN","",""
"1321211907","dbo","IV_Q_COMISSAO_AMS","2136498790","OBJECT_OR_COLUMN","",""
"1321211907","dbo","IV_Questionario","379148396","OBJECT_OR_COLUMN","",""
"1326067910","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1334451978","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1340024005","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1341403998","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1341403998","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1341403998","dbo","IV_Q_RETORNADO_JD","1293403827","OBJECT_OR_COLUMN","",""
"1341403998","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1349631901","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1349631901","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1349631901","dbo","IV_Q_AFE_VENDA_MQ_IM_USAD","1301631730","OBJECT_OR_COLUMN","",""
"1349631901","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1354539959","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1354539959","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1354539959","dbo","IVS_CARTEIRA","1755153298","OBJECT_OR_COLUMN","",""
"1354539959","dbo","IVS_DEPTO","1787153412","OBJECT_OR_COLUMN","",""
"1354539959","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"1356688031","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1356688031","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1356688031","dbo","IV_Q_QUALIDADE_SERVICOS","353488388","OBJECT_OR_COLUMN","",""
"1356688031","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1371920009","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1371920009","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1371920009","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"1371920009","dbo","IV_PROPRIEDADE","219147826","OBJECT_OR_COLUMN","",""
"1377544091","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1377544091","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1377544091","dbo","IV_Q_VENDA_SERVICOS_AMS","1329543920","OBJECT_OR_COLUMN","",""
"1377544091","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1381736125","dbo","GE_Pessoa","1957582012","OBJECT_OR_COLUMN","",""
"1381736125","dbo","IV_Formulario","942626401","OBJECT_OR_COLUMN","",""
"1381736125","dbo","IV_Q_ACOMPANHAM_VENDA_IMP","1534680565","OBJECT_OR_COLUMN","",""
"1381736125","dbo","IV_Questionario","379148396","OBJECT_OR_COLUMN","",""
"1387204042","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"1387204042","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"1388024176","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1390120193","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1390120193","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1390120193","dbo","IV_Q_VENDA_VP_PNEUS","1342120022","OBJECT_OR_COLUMN","",""
"1390120193","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1401108082","dbo","EXT_OS","591445281","OBJECT_OR_COLUMN","",""
"1401108082","dbo","EXT_OSITEM","1685737208","OBJECT_OR_COLUMN","",""
"1401108082","dbo","fva_UnFormatCGCCPF","1273107626","OBJECT_OR_COLUMN","",""
"1403308209","dbo","GE_Pessoa","1957582012","OBJECT_OR_COLUMN","",""
"1419972235","dbo","EXT_VEIC","911446421","OBJECT_OR_COLUMN","",""
"1419972235","dbo","EXT_VEICFAM","343776382","OBJECT_OR_COLUMN","",""
"1419972235","dbo","EXT_VEICMARCA","407776610","OBJECT_OR_COLUMN","",""
"1419972235","dbo","EXT_VEICMODELO","1135447219","OBJECT_OR_COLUMN","",""
"1419972235","dbo","EXT_VEICPROP","1263447675","OBJECT_OR_COLUMN","",""
"1419972235","dbo","f_s_dado","1376059988","OBJECT_OR_COLUMN","",""
"1419972235","dbo","f_s_dado_N","901630305","OBJECT_OR_COLUMN","",""
"1419972235","dbo","gep_import","1319011780","OBJECT_OR_COLUMN","",""
"1419972235","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1425492207","dbo","IV_GlobalPar","974626515","OBJECT_OR_COLUMN","",""
"1425492207","dbo","IV_GlobalParCtrl","1006626629","OBJECT_OR_COLUMN","",""
"1434592299","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1434592299","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1434592299","dbo","IV_Q_PESQUISA_TI","1386592128","OBJECT_OR_COLUMN","",""
"1434592299","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1436024347","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1440164326","dbo","IV_CLASSERES","78623323","OBJECT_OR_COLUMN","",""
"1440164326","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"1440164326","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"1440164326","dbo","IV_RESCLASSE","475148738","OBJECT_OR_COLUMN","",""
"1440164326","dbo","IV_RESULTADO","603149194","OBJECT_OR_COLUMN","",""
"1440164326","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"1450644411","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1450644411","dbo","GE_PESSOAFONE","1992446222","OBJECT_OR_COLUMN","",""
"1450644411","dbo","vrtc_p_logtableset","1482644525","OBJECT_OR_COLUMN","",""
"1455500414","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1455500414","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1455500414","dbo","IV_Q_GAR_FAB_SOL_PECA","909402459","OBJECT_OR_COLUMN","",""
"1455500414","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1466592413","dbo","IV_CLIENTEATRIB","110623437","OBJECT_OR_COLUMN","",""
"1469404454","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1469404454","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1469404454","dbo","IV_Q_ROMANEIO_DEV_PECA","1421404283","OBJECT_OR_COLUMN","",""
"1469404454","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1472164440","dbo","IV_CLASSERES","78623323","OBJECT_OR_COLUMN","",""
"1472164440","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"1472164440","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"1472164440","dbo","IV_RESCLASSE","475148738","OBJECT_OR_COLUMN","",""
"1472164440","dbo","IV_RESULTADO","603149194","OBJECT_OR_COLUMN","",""
"1472164440","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"1474208402","dbo","f_s_dado","1376059988","OBJECT_OR_COLUMN","",""
"1474208402","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1474208402","dbo","IV_CLASSERES","78623323","OBJECT_OR_COLUMN","",""
"1474208402","dbo","iv_clientepropr","174623665","OBJECT_OR_COLUMN","",""
"1474208402","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"1474208402","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"1474208402","dbo","IV_RESCLASSE","475148738","OBJECT_OR_COLUMN","",""
"1474208402","dbo","IV_STATUS_DEPTO","1458208345","OBJECT_OR_COLUMN","",""
"1482644525","dbo","ge_log_historico","1783833567","OBJECT_OR_COLUMN","",""
"1482644525","dbo","iv_agendalog","1810105489","OBJECT_OR_COLUMN","",""
"1482644525","dbo","vrtc_f_aliastablelogget","1466644468","OBJECT_OR_COLUMN","",""
"1484688487","dbo","GE_Pessoa","1957582012","OBJECT_OR_COLUMN","",""
"1484688487","dbo","IV_Formulario","942626401","OBJECT_OR_COLUMN","",""
"1484688487","dbo","IV_Q_AFERICAO_SERV_WEB","1436688316","OBJECT_OR_COLUMN","",""
"1484688487","dbo","IV_Questionario","379148396","OBJECT_OR_COLUMN","",""
"1487500528","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1487500528","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1487500528","dbo","IV_Q_REV_DATA_SERVICO","1314975911","OBJECT_OR_COLUMN","",""
"1487500528","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1488164497","dbo","IV_CLASSERES","78623323","OBJECT_OR_COLUMN","",""
"1488164497","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"1488164497","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
