Origem,Pasta,Arquivo,Extensao,TamanhoBytes,ModificadoUtc,Sha256,TipoDetectado,PeArquitetura,PeSubsystem,PeTimestampUtc,FileVersion,ProductVersion,CompanyName,ProductName,FileDescription,Copyright,AssemblyNome,AssemblyVersao,TargetFramework,TiposPublicos,QtdReferencias,Referencias,Observacao
ECS-ST-TSPLUS:TDBin,<raiz>,mfc140.dll,.dll,4781552,2020-12-30 08:16:48,1b1e7a6be7e2d3253281b8800498482de4553a5524cc88eb2faf2810d3c6862e,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 12:01:45,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,MFCDLL Shared Library - Retail Version,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,mfc140chs.dll,.dll,47392,2020-12-30 08:16:48,4af6c0d727334a01c5027c86ba19a2067222f9aa5c9b1cc9d36028918ae7e43a,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 12:01:26,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,MFC Language Specific Resources,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,mfc140cht.dll,.dll,47600,2020-12-30 08:16:48,2976767154697fa6fa9043d2029547f8c6a69fcbebb4a362723aadb04c4587f6,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 12:01:26,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,MFC Language Specific Resources,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,mfc140deu.dll,.dll,76272,2020-12-30 08:16:48,3074a093c639d59fd90c3cfad6cbd6bb7513b72242749355cf7b19c2ccb3df8f,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 12:01:26,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,MFC Language Specific Resources,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,mfc140enu.dll,.dll,66544,2020-12-30 08:16:48,600d3c5c11d14fae596d5bc9cf9f697ca80a899391a13098bc64e5ddd6a16d04,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 12:02:05,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,MFC Language Specific Resources,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,mfc140esn.dll,.dll,75248,2020-12-30 08:16:48,126477ae6df43ec1b7dddb7214d926b663dcae4eb2621191d3cba1202a5b04c8,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 12:02:05,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,MFC Language Specific Resources,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,mfc140fra.dll,.dll,76272,2020-12-30 08:16:48,de7a52e8e8d444d738c4fc7e01b6f2cecdc08f32284119c14ee1bcf35bb9ff05,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 12:02:05,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,MFC Language Specific Resources,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,mfc140ita.dll,.dll,74008,2020-12-30 08:16:48,f6cb4e1a773b3dca255bd18c4136890cce51eeef9f35b090501032f4ce9a4f3a,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 12:02:05,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,MFC Language Specific Resources,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,mfc140jpn.dll,.dll,55792,2020-12-30 08:16:48,c70351a014920578cde56a689279ce5d4622509a20ad4e39671b8e44e85d64ae,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 12:02:06,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,MFC Language Specific Resources,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,mfc140kor.dll,.dll,54560,2020-12-30 08:16:48,293fc93e17c5b222f42064b1b18109f4ea6873dc3ac318ac9feb300908639947,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 12:02:06,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,MFC Language Specific Resources,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,mfc140rus.dll,.dll,72176,2020-12-30 08:16:48,a88202417dbf2cafdb1d0706f7ea922c01fb7ff868c6c410fa1e345db6311704,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 12:02:06,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,MFC Language Specific Resources,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,mfc140u.dll,.dll,5081072,2020-12-30 08:16:48,17a14b7c1f723f622de900844a9ee1838824c0ffacac59284ad050908268d6d7,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 12:02:55,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,MFCDLL Shared Library - Retail Version,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,MimeKit.dll,.dll,948224,2020-01-18 18:44:38,6380386ae61e403e83939264da9a21b9fd715c7ac807a763f26035968d1f883f,.NET,I386,WindowsCui,1922-09-09 11:16:04,2.5.0.0,2.5.0.0,Xamarin Inc.,MimeKit,MimeKit,Copyright © 2013-2019 Xamarin Inc. (www.xamarin.com),MimeKit,2.5.0.0,".NETFramework,Version=v4.6",209,7,BouncyCastle.Crypto 1.8.5.0 | mscorlib 4.0.0.0 | System 4.0.0.0 | System.Core 4.0.0.0 | System.Data 4.0.0.0 | System.Net.Http 4.0.0.0 | System.Security 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,mimg73.dll,.dll,846336,2020-02-13 16:13:38,4a0aa5024b7aa39a7b58fddabd6a4a7f8b37501a6d1cc7d60f6b08fc66f5c008,nativo (PE sem CLI header),I386,WindowsCui,2020-02-06 08:48:23,3.2.0.0,3.2.0.0,MICSTO,M!Image,M!Image for Gupta Team Developer,Copyright © 2002 - 2020 Michael Stoll,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,msvcp140.dll,.dll,454128,2020-12-30 08:16:48,265591a709a5db413d73c95b538da321edeacb40059bdceb142f997a3d458b49,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 11:53:02,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,Microsoft® C Runtime Library,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,msvcp140_1.dll,.dll,29168,2020-12-30 08:16:48,b8cafc52b903ed0824882365b0a0d438460260b4ddf2487849eb3bd2241f7e8d,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 11:53:08,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,Microsoft® C Runtime Library _1,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,msvcp140_2.dll,.dll,174064,2020-12-30 08:16:48,8adfbe20149e2c535541c1fda61bc49b9405a6a17c7c0a4b4235b32a6cb1d926,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 11:53:08,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,Microsoft® C Runtime Library _2,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,mtbl73.dll,.dll,536064,2020-11-19 17:18:04,50ed28f1167bf67268266c230a00882b9af693a106b56aa63fed773c73bf2bf9,nativo (PE sem CLI header),I386,WindowsCui,2020-11-19 13:04:40,3.2.1.0,3.2.1.0,MICSTO,M!Table,M!Table for Gupta Team Developer,Copyright © 2002 - 2020 Michael Stoll,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,mtblee73.dll,.dll,119296,2020-11-19 17:18:29,de033052c0476f5bbfacabd2accc6433ae0700eba65953941a9c23aa60ecf5db,nativo (PE sem CLI header),I386,WindowsGui,2019-12-27 14:18:27,3.2.0.0,3.2.0.0,MICSTO,M!Table,M!Table external application export module for Gupta Team Developer,Copyright © 2002 - 2019 Michael Stoll,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,mtbllang.de,.de,3675,2020-11-19 17:19:08,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>,mtbllang.en,.en,3264,2020-11-19 17:19:08,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>,mtbllang.es,.es,3652,2020-11-19 17:19:08,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>,Newtonsoft.Json.dll,.dll,700336,2019-11-09 03:56:44,7f912b28a07c226e0be3acfb2f57f050538aba0100fa1f0bf2c39f1a1f1da814,.NET,I386,WindowsCui,1952-12-16 10:20:33,12.0.3.23909,12.0.3+7c3d7f8da7e35dde8fa74188b0decff70f8f10e3,Newtonsoft,Json.NET,Json.NET,Copyright © James Newton-King 2008,Newtonsoft.Json,12.0.0.0,".NETFramework,Version=v4.5",142,8,mscorlib 4.0.0.0 | System 4.0.0.0 | System.Core 4.0.0.0 | System.Data 4.0.0.0 | System.Numerics 4.0.0.0 | System.Runtime.Serialization 4.0.0.0 | System.Xml 4.0.0.0 | System.Xml.Linq 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,odbsal32.apl,.apl,9917,2021-01-21 19:16:38,42e96d04445d1d58c95dbb7fd6a2166eea12e6fd92f2adfc36fae11066e188a0,Gupta/Team Developer (p-code),,,,,,,,,,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,Odbsal32.dll,.dll,17400,2021-01-21 19:28:46,372ee316dd68272c0a421d0ac467d44e47f8cbe36689c86edc791751fc6b2abd,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:13:10,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,SQLRouter/ODBC SAL Add-On Library,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,Oracle.ManagedDataAccess.dll,.dll,5053952,2020-08-28 01:28:50,8a035b3c08703a0757a6126f901b60a164539dc457e9aef227900fe8b83a315e,.NET,I386,WindowsCui,2020-08-27 23:08:27,4.122.19.1,4.122.19.1:20200827,Oracle Corporation,"Oracle Data Provider for .NET, Managed Driver",Oracle.ManagedDataAccess.dll,Copyright (C) Oracle Corporation 1998-2018.  All Rights Reserved.,Oracle.ManagedDataAccess,4.122.19.1,".NETFramework,Version=v4.0",129,12,mscorlib 4.0.0.0 | System 4.0.0.0 | System.Configuration 4.0.0.0 | System.Core 4.0.0.0 | System.Data 4.0.0.0 | System.Data.Entity 4.0.0.0 | System.DirectoryServices.Protocols 4.0.0.0 | System.Drawing 4.0.0.0 | System.EnterpriseServices 4.0.0.0 | System.Transactions 4.0.0.0 | System.Xml 4.0.0.0 | System.Xml.Linq 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,orasal32.dll,.dll,18936,2021-01-21 19:28:46,f2875db8a0e0cd7cec6c4f0daf5e4ec4a3b4309fc6a565888426debeac435e14,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:16:36,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,SQLRouter/Oracle SAL Add-On Library,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,PDFNetC.dll,.dll,34867328,2020-12-30 08:16:34,,nativo (PE sem CLI header),I386,WindowsCui,2020-02-18 13:42:14,7.1.0,7.1.0,PDFTron Systems Inc.,PDFNet SDK for C/C++/JAVA,PDFNet Dynamic Link Library for C/C++/JAVA,"Copyright (C) 2001-2020, PDFTron Systems Inc.",,,,,,,SHA256 nao calculado (arquivo acima do limite)
ECS-ST-TSPLUS:TDBin,<raiz>,PLSVIEW7.ORA,.ORA,3289,2020-12-30 08:10:14,be1ea200b94f8be93be49d1c6fdf52dbbaea4eb86d8dae971f04dbdaa913eefa,configuracao,,,,,,,,,,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,plsview8.ora,.ora,3299,2020-12-30 08:10:14,ab4f95e1a1c10e3111acd9ad1878033fe6f1b60ffb44b48acce55f2021acb3ea,configuracao,,,,,,,,,,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,ProfSkin288u.dll,.dll,369664,2021-01-21 18:57:36,adf55e24366d4a3b129762dc93d43876721a10e36f0e75509a95f9f149a1d514,nativo (PE sem CLI header),I386,WindowsGui,2021-01-21 23:57:35," 2, 8, 8, 0"," 2, 8, 8, 0","FOSS Software, Inc.",Professional User Interface Suite,Skin support DLL for Professional User Interface Suite,"Copyright © 2001-2009 FOSS Software, Inc.",,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,ProfUIS288u-RDE73.dll,.dll,18342392,2021-01-21 19:28:42,d5e450580de8c5aef7fc387166d699502a5d3bb7352464196d026d0abfb6d75a,nativo (PE sem CLI header),I386,WindowsGui,2021-01-21 23:59:24,"2, 8, 9, 1637","2, 8, 9, 1637","FOSS Software, Inc.",Professional User Interface Suite,Professional User Interface Suite DLL,"Copyright © 2001-2012 FOSS Software, Inc.",,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,ProfUIS288u_td73.dll,.dll,18342392,2021-01-21 19:28:42,d13893329c3890b8009e1893f034cffd458a00a5c2ce84501779c44551aafdec,nativo (PE sem CLI header),I386,WindowsGui,2021-01-21 23:57:24,"2, 8, 9, 1637","2, 8, 9, 1637","FOSS Software, Inc.",Professional User Interface Suite,Professional User Interface Suite DLL,"Copyright © 2001-2012 FOSS Software, Inc.",,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,qcdki73.dll,.dll,50680,2021-01-21 19:28:42,8dce83c05a14670d8b8ae5f02c1902224918111b48a8d2a406a21f6eefa14ce4,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:12:27,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,QCDKI73,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,qdlgi73.dll,.dll,216568,2021-01-21 19:28:42,aceba1f2b9f12f4b08c2c71ca4ee0f7a0e7021422a81f1a9760b87ba12ea0182,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:12:34,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,QDLGI73,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,qfrmi73.dll,.dll,458744,2021-01-21 19:28:42,65588c518f92a0967c3b85e7fe576d0230d28fbb7512d87814ac67dd3edf8721,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:12:36,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,QFRMI73,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,qgphi73.dll,.dll,291832,2021-01-21 19:28:42,aa808ea7ceb62334fae614609b12d31016a6b4560d9c277d78ff1bf85a3f8488,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:11:07,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,QGPHI73,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,qrpti73.dll,.dll,555512,2021-01-21 19:28:42,a789b944297a0d3fbeee2169ea788f383828e42dad9c4492e6be2a3fb011071b,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:11:47,"7.3.4, Build 64934",7.3.4,Open Text Corporation,GUPTA Quick Report,Quick Report,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,qtabi73.dll,.dll,155128,2021-01-21 19:28:42,ee83a4f3d5daabb50ce6f2e5f207767edf465a916091d0bcaa0b29fa15b0ee0a,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:12:57,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,QTABI73,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,qtbli73.dll,.dll,215032,2021-01-21 19:28:42,0e8c421052188c5d6667a9a1285ab8dd77182df4029c1cd642810af53f8fe73d,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:12:30,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,QTBLI73,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,qtchi73.dll,.dll,70648,2021-01-21 19:28:42,083dd87bcfe562be404287507d9b323df8eb1426fe638c4474ceaa5a36445ffc,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:12:46,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,QTCHI73,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,qvisi73.dll,.dll,275960,2021-01-21 19:28:42,0fbb861f392f17b9f523511a91aee59d0b53b14f025190035a121dc55042ba97,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:11:31,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,QVISI73,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,qwaxi73.dll,.dll,227320,2021-01-21 19:28:42,8f81156e93ef6b289c72e51ef43fdbd9ea8bfef4a649760c38ca83f00530794e,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:11:32,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,Web Access QuickObjects,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,rdwi73.dll,.dll,1965048,2021-01-21 19:28:42,7bc3f85c21d7addb15d36247850b5ed0ce5d64a28aa9ba6c58823d3d037f6638,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:07:41,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,RDWI73,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
